,id,city,street,housenumber,levels
602,34319606,,Денисовский переулок,9,5
603,34319607,,Денисовский переулок,8/14,5
604,34319608,,Доброслободская улица,16 к2,5
605,34319609,,Доброслободская улица,16 к3,5
606,34319610,,Доброслободская улица,14 к2,14
607,34319611,,Доброслободская улица,21,1
608,34319612,,Доброслободская улица,12,12
609,34319613,,Доброслободская улица,10 с5,5
610,34319614,,Доброслободская улица,8,12
611,34319615,,Токмаков переулок,13-15,12
612,34319616,Москва,Токмаков переулок,17 с3,4
613,34319617,,Доброслободская улица,6 с1,5
614,34319618,,Плетешковский переулок,12-16,9
615,34319619,,Плетешковский переулок,22,4
616,34319620,,Аптекарский переулок,13-15,5
617,34319621,,Лефортовский переулок,10,4
618,34319622,,Плетешковский переулок,17 с1,16
619,34319623,,Лефортовский переулок,4 с3,12
620,34319624,,Плетешковский переулок,18-20 к2,12
621,34319627,,Старокирочный переулок,16/2 с1,5
622,34319628,,Старокирочный переулок,16/2 с5,5
623,34319629,,Кондрашёвский тупик,3А,5
624,34319630,,2-я Бауманская улица,1 к3,2
625,34319631,,Малая Почтовая улица,5/12 с2,14
626,34319632,,Малая Почтовая улица,5/12 с1,14
627,34319634,,Посланников переулок,11/14,12
628,34319635,,Бауманская улица,55,5
629,34319636,,Бауманская улица,53 с3,5
630,34319640,,Доброслободская улица,10 с4,3
631,34319641,,Новая Басманная улица,26 к4,7
632,34319642,,Новая Басманная улица,26 к1,3
633,34319956,,Новая Басманная улица,20 с4,6
634,34844420,Москва,Энергетическая улица,6,6
635,34845169,Москва,Красноказарменная улица,13 с3,4
636,34846798,Москва,Красноказарменная улица,13 с6,2
637,34847849,Москва,Энергетический проезд,3 с1,4
638,35547545,Москва,Красноказарменная улица,14 к3,5
639,35547552,Москва,проезд Завода Серп и Молот,5,2
640,35548177,,Красноказарменная улица,12 с9,3
641,35548180,,проезд Завода Серп и Молот,4,10
642,35670558,,,,1
643,35670564,,,,1
644,35670684,,шоссе Энтузиастов,28,3
645,35670845,Москва,Авиамоторная улица,14,5
646,35683809,,Ольховская улица,2А,5
647,35683810,,Ольховская улица,4 к1,4
648,35683811,,Новорязанская улица,25 с1,3
649,35683815,Москва,Новорязанская улица,17,3
650,35683816,,Ольховская улица,15,6
651,35683817,,Ольховская улица,17,5
652,35683818,,Нижняя Красносельская улица,40/12 к20,9
653,35683822,,Елоховский проезд,1 с1,3
654,35683824,,Новая Басманная улица,37 с1,5
655,35683826,,1-й Басманный переулок,8,4
656,35683827,,1-й Басманный переулок,5/20 с1,4
657,35683829,Москва,Новорязанская улица,14,4
658,35683832,,Басманный переулок,6 с1,3
659,35683833,,Новорязанская улица,30,9
660,35683834,,Новорязанская улица,36,6
661,35683835,,Новорязанская улица,38,5
662,35683837,,Новая Басманная улица,23 с1,4
663,35683838,,1-й Басманный переулок,5/20 с3,5
664,35693441,,Старая Басманная улица,23/9 с1,2
665,35693444,,Старая Басманная улица,25 с5,5
666,35693446,,Старая Басманная улица,25 с1,5
667,35693448,,Старая Басманная улица,31,5
668,35693452,,1-й Басманный переулок,3 с1,4
669,35693454,,1-й Басманный переулок,5/20 с2,6
670,35693456,,Новая Басманная улица,17,14
671,35693458,,Новая Басманная улица,15,13
672,35693459,,Новая Басманная улица,13/2 с1,3
673,35693461,,Новая Басманная улица,19,4
674,35693462,,Новая Басманная улица,16 с8,3
675,35693466,,Новая Басманная улица,20 с9,5
676,35693468,,Старая Басманная улица,21/4 с4,4
677,35693471,,Старая Басманная улица,21/4 с6,4
678,35693474,,Новая Басманная улица,16 с1,2
679,35693476,Москва,Новорязанская улица,16/11,6
680,35693490,,Старая Басманная улица,17 с1,2
681,35693492,,Старая Басманная улица,15А с4,2
682,35693493,,Старая Басманная улица,20 с1,3
683,35693494,,Старая Басманная улица,20 к1,8
684,35693496,,Старая Басманная улица,22,2
685,35693504,,Токмаков переулок,7,5
686,35693506,,Токмаков переулок,3-5,7
687,35693508,,Новая Басманная улица,26 к5,3
688,35693510,,Новая Басманная улица,26 к7,2
689,35693518,,Новая Басманная улица,24/1 с1,2
690,35693522,,Новая Басманная улица,28 с1,5
691,35693525,Москва,Новая Басманная улица,37А,3
692,35693527,,Спартаковская улица,2 к1,4
693,35693530,,Спартаковская улица,2 к6,2
694,35693531,,Спартаковская улица,2Б,5
695,35693533,,Спартаковская улица,5 с1,3
696,35693536,,Новорязанская улица,30А,6
697,35693538,,Нижняя Красносельская улица,40/12 к3,1
698,35693545,,,,1
699,35693546,,,,1
700,35693548,,Новорязанская улица,21 с2,1
701,35693549,,Новорязанская улица,21 с1,3
702,35693551,Москва,Новорязанская улица,18 с5,3
703,35693553,,Басманный тупик,6А с2,6
704,35693554,,Басманный тупик,10 с2,1
705,35828391,,Семёновская набережная,5 с1,3
706,36842536,Москва,Марксистская улица,3 с1,4
707,36948232,Москва,шоссе Энтузиастов,16,3
708,36948233,Москва,шоссе Энтузиастов,18,5
709,36948234,Москва,шоссе Энтузиастов,20В,5
710,36948235,Москва,Авиамоторная улица,20/17,6
711,36948236,Москва,2-я Кабельная улица,15,6
712,36948238,Москва,шоссе Энтузиастов,11А к1,17
713,36948239,Москва,шоссе Энтузиастов,11А к3,17
714,36948240,Москва,шоссе Энтузиастов,11А к4,17
715,36948241,Москва,шоссе Энтузиастов,11А к2,17
716,36988440,Москва,Абельмановская улица,17А,1
717,37290810,,Международная улица,19,5
718,37638698,Москва,Абельмановская улица,11,9
719,37693078,,Абельмановская улица,7,8
720,37735417,Москва,Малый Казённый переулок,16,7
721,37735425,,3-й Крутицкий переулок,11,14
722,37735426,Москва,Марксистская улица,38,17
723,37737978,,Нижегородская улица,2 к2,12
724,37738042,Москва,Яковоапостольский переулок,8А,4
725,37754149,Москва,Иерусалимская улица,6,9
726,37754152,Москва,Иерусалимская улица,8,9
727,37754161,Москва,улица Талалихина,3,12
728,37754222,,улица Рогожский Вал,7,9
729,37756923,,Каланчёвская улица,29,7
730,37757051,,Орликов переулок,10 с1,5
731,37757058,,Каланчёвская улица,11 с3,4
732,37762498,,Нижегородская улица,3,8
733,37762502,,Нижегородская улица,5,8
734,37762557,Москва,Стройковская улица,6,9
735,37769452,,Пестовский переулок,7,4
736,37769454,,Пестовский переулок,14,3
737,37769460,,Большой Дровяной переулок,9,4
738,37769461,,улица Станиславского,3/9,5
739,37769462,,Мартыновский переулок,2 с2,2
